Key;ID;ZONAL_ID;ZONAL_CODE;ZONAL_NAME;LOCALIDAD_ID;LOCALIDAD_CODE;LOCALIDAD_NAME;SITIO_ID;SITIO_CODE;SITIO_NAME;ELEMENTO_ID;ELEMENTO_SERIAL;Created;ELEMENTO_NAME;TIPOELEMENTO_ID;TIPOELEMENTO_NAME;MARCA_ID;MARCA_NAME;MODELO_ID;MODELO_NAME;Activo;FECHA_INGRESO;FECHA_BAJA;LATITUD;LONGITUD;REGION;PROVINCIA;COMUNA;ELEMENTO_RED_COR;EQUIPO;Updated;CANT_RESIDENCIAL_TEL;CANT_RESIDENCIAL_TV;CANT_RESIDENCIAL_INT;CANT_RESIDENCIAL_TOTAL;CANT_EMPRESA_EMPRESAS;CANT_EMPRESA_TELCOS;CANT_EMPRESA_TOTAL;SEVERIDAD;AVISO_SUBTEL;ESTADO;COMPONENTE;ID_FINAL;SITIO;LOCALIDAD
SER-63094;(CN) Sw Moneda -2;;;;;;;;;;;;16/1/2020 11:39;(CN) Sw Moneda -2;;;;;;;true;;;;;;;;;;16/1/2020 11:39;;;;;;;;;;;(CN) SW Moneda;;;
SER-63410;(CN) W.H. Web Panel;;;;;;;;;;;;29/1/2020 15:53;(CN) W.H. Web Panel;;;;;;;true;;;;;;;;;;29/1/2020 15:53;;;;;;;;;;;(CN) cPanel;;;
SER-63431;(CO) Base Dbcorp;;;;;;;;;;;;29/1/2020 17:06;(CO) Base Dbcorp;;;;;;;true;;;;;;;;;;29/1/2020 18:11;;;;;;;;;;;(CO) Base de datos SQL Server;;;
SER-63448;(CO) Base Droservicios;;;;;;;;;;;;29/1/2020 18:15;(CO) Base Droservicios;;;;;;;true;;;;;;;;;;29/1/2020 18:15;;;;;;;;;;;(CO) Base de datos Oracle;;;
SER-63446;(CO) Sistema Operativo;;;;;;;;;;;;29/1/2020 18:13;(CO) Sistema Operativo;;;;;;;true;;;;;;;;;;29/1/2020 18:13;;;;;;;;;;;(CO) Servidor Virtual;;;
SER-63040;(S) Akamai PMC;;;;;;;;;;;;15/1/2020 17:38;(S) Akamai PMC;;;;;;;true;;;;;;;;;;15/1/2020 17:38;;;;;;;;;;;(S) CDN - PMC (Puerto Montt);;;
SER-63032;(S) Facebook CCP - fccp3-1;;;;;;;;;;;;15/1/2020 17:30;(S) Facebook CCP - fccp3-1;;;;;;;true;;;;;;;;;;15/1/2020 17:30;;;;;;;;;;;(S) CDN - CCP (Concepción);;;
SER-63039;(S) Facebook PMC - fpmc1-1;;;;;;;;;;;;15/1/2020 17:37;(S) Facebook PMC - fpmc1-1;;;;;;;true;;;;;;;;;;15/1/2020 17:37;;;;;;;;;;;(S) CDN - PMC (Puerto Montt);;;
SER-63048;(S) Facebook ZAL1 - fzal1-1;;;;;;;;;;;;15/1/2020 17:43;(S) Facebook ZAL1 - fzal1-1;;;;;;;true;;;;;;;;;;15/1/2020 17:43;;;;;;;;;;;(S) CDN - ZAL1 (Valdivia);;;
SER-63033;(S) Google CCP;;;;;;;;;;;;15/1/2020 17:31;(S) Google CCP;;;;;;;true;;;;;;;;;;15/1/2020 17:31;;;;;;;;;;;(S) CDN - CCP (Concepción);;;
SER-63042;(S) Google CYHQ;;;;;;;;;;;;15/1/2020 17:40;(S) Google CYHQ;;;;;;;true;;;;;;;;;;15/1/2020 17:40;;;;;;;;;;;(S) CDN - BBA1 (Coyhaique);;;
SER-63036;(S) Google LPLM;;;;;;;;;;;;15/1/2020 17:35;(S) Google LPLM;;;;;;;true;;;;;;;;;;15/1/2020 17:35;;;;;;;;;;;(S) CDN - LPLM (Puerto Montt);;;
SER-63041;(S) Google PMC;;;;;;;;;;;;15/1/2020 17:39;(S) Google PMC;;;;;;;true;;;;;;;;;;15/1/2020 17:39;;;;;;;;;;;(S) CDN - PMC (Puerto Montt);;;
SER-63045;(S) Google VCTR;;;;;;;;;;;;15/1/2020 17:42;(S) Google VCTR;;;;;;;true;;;;;;;;;;15/1/2020 17:42;;;;;;;;;;;(S) CDN - VCTR (Temuco);;;
SER-63049;(S) Google ZAL1;;;;;;;;;;;;15/1/2020 17:44;(S) Google ZAL1;;;;;;;true;;;;;;;;;;15/1/2020 17:44;;;;;;;;;;;(S) CDN - ZAL1 (Valdivia);;;
SER-63034;(S) Netflix LPLM- c004.pmc001.gtd;;;;;;;;;;;;15/1/2020 17:32;(S) Netflix LPLM- c004.pmc001.gtd;;;;;;;true;;;;;;;;;;15/1/2020 17:32;;;;;;;;;;;(S) CDN - LPLM (Puerto Montt);;;
SER-63035;(S) Netflix LPLM- c006.pmc001.gtd;;;;;;;;;;;;15/1/2020 17:34;(S) Netflix LPLM- c006.pmc001.gtd;;;;;;;true;;;;;;;;;;15/1/2020 17:34;;;;;;;;;;;(S) CDN - LPLM (Puerto Montt);;;
SER-63037;(S) Netflix PMC - c003.pmc001.gtd;;;;;;;;;;;;15/1/2020 17:36;(S) Netflix PMC - c003.pmc001.gtd;;;;;;;true;;;;;;;;;;15/1/2020 17:36;;;;;;;;;;;(S) CDN - PMC (Puerto Montt);;;
SER-63038;(S) Netflix PMC - c005.pmc001.gtd;;;;;;;;;;;;15/1/2020 17:37;(S) Netflix PMC - c005.pmc001.gtd;;;;;;;true;;;;;;;;;;15/1/2020 17:37;;;;;;;;;;;(S) CDN - PMC (Puerto Montt);;;
SER-63043;(S) Netflix VCTR - c002.zco002.gtd;;;;;;;;;;;;15/1/2020 17:41;(S) Netflix VCTR - c002.zco002.gtd;;;;;;;true;;;;;;;;;;15/1/2020 17:41;;;;;;;;;;;(S) CDN - VCTR (Temuco);;;
SER-63044;(S) Netflix VCTR - c003.zco002.gtd;;;;;;;;;;;;15/1/2020 17:41;(S) Netflix VCTR - c003.zco002.gtd;;;;;;;true;;;;;;;;;;15/1/2020 17:41;;;;;;;;;;;(S) CDN - VCTR (Temuco);;;
SER-63046;(S) Netflix ZAL1 -  c001.zco001.gtd;;;;;;;;;;;;15/1/2020 17:42;(S) Netflix ZAL1 -  c001.zco001.gtd;;;;;;;true;;;;;;;;;;15/1/2020 17:42;;;;;;;;;;;(S) CDN - ZAL1 (Valdivia);;;
SER-63047;(S) Netflix ZAL1 -  c002.zco001.gtd;;;;;;;;;;;;15/1/2020 17:43;(S) Netflix ZAL1 -  c002.zco001.gtd;;;;;;;true;;;;;;;;;;15/1/2020 17:43;;;;;;;;;;;(S) CDN - ZAL1 (Valdivia);;;
SER-62982;(S) Speedtest Telsur;;;;;;;;;;;;15/1/2020 12:37;(S) Speedtest Telsur;;;;;;;true;;;;;;;;;;15/1/2020 12:37;;;;;;;;;;;(CN) Speedtest Internet;;;
SER-62920;(T) Centurylink;;;;;;;;;;;;14/1/2020 17:44;(T) Centurylink;;;;;;;true;;;;;;;;;;14/1/2020 17:44;;;;;;;;;;;(T) Proveedores Nacionales;;;
SER-62926;(T) Centurylink;;;;;;;;;;;;14/1/2020 17:47;(T) Centurylink;;;;;;;true;;;;;;;;;;14/1/2020 17:47;;;;;;;;;;;(T) Proveedores Internacionales SCL;;;
SER-62930;(T) Centurylink;;;;;;;;;;;;14/1/2020 17:49;(T) Centurylink;;;;;;;true;;;;;;;;;;14/1/2020 17:49;;;;;;;;;;;(T) Proveedores Internacionales Miami;;;
SER-62934;(T) Centurylink;;;;;;;;;;;;14/1/2020 17:52;(T) Centurylink;;;;;;;true;;;;;;;;;;14/1/2020 17:52;;;;;;;;;;;(T) IRU SCL-MIAMI;;;
SER-62921;(T) Claro;;;;;;;;;;;;14/1/2020 17:44;(T) Claro;;;;;;;true;;;;;;;;;;14/1/2020 17:44;;;;;;;;;;;(T) Proveedores Nacionales;;;
SER-62932;(T) Cogent;;;;;;;;;;;;14/1/2020 17:51;(T) Cogent;;;;;;;true;;;;;;;;;;14/1/2020 17:51;;;;;;;;;;;(T) Proveedores Internacionales Miami;;;
SER-62962;(T) CORE Internacional 1;;;;;;;;;;;;15/1/2020 12:15;(T) CORE Internacional 1;;;;;;;true;;;;;;;;;;15/1/2020 12:15;;;;;;;;;;;(T) CORE Internet;;;
SER-62963;(T) CORE Internacional 2;;;;;;;;;;;;15/1/2020 12:16;(T) CORE Internacional 2;;;;;;;true;;;;;;;;;;15/1/2020 12:16;;;;;;;;;;;(T) CORE Internet;;;
SER-62960;(T) CORE Miami 1;;;;;;;;;;;;15/1/2020 12:13;(T) CORE Miami 1;;;;;;;true;;;;;;;;;;15/1/2020 12:13;;;;;;;;;;;(T) CORE Internet;;;
SER-62961;(T) CORE Miami 2;;;;;;;;;;;;15/1/2020 12:13;(T) CORE Miami 2;;;;;;;true;;;;;;;;;;15/1/2020 12:14;;;;;;;;;;;(T) CORE Internet;;;
SER-62964;(T) CORE Nacional 1;;;;;;;;;;;;15/1/2020 12:17;(T) CORE Nacional 1;;;;;;;true;;;;;;;;;;15/1/2020 12:17;;;;;;;;;;;(T) CORE Internet;;;
SER-62965;(T) CORE Nacional 2;;;;;;;;;;;;15/1/2020 12:17;(T) CORE Nacional 2;;;;;;;true;;;;;;;;;;15/1/2020 12:17;;;;;;;;;;;(T) CORE Internet;;;
SER-62922;(T) Entel;;;;;;;;;;;;14/1/2020 17:44;(T) Entel;;;;;;;true;;;;;;;;;;14/1/2020 17:44;;;;;;;;;;;(T) Proveedores Nacionales;;;
SER-62924;(T) Equant;;;;;;;;;;;;14/1/2020 17:45;(T) Equant;;;;;;;true;;;;;;;;;;14/1/2020 17:45;;;;;;;;;;;(T) Proveedores Nacionales;;;
SER-63010;(T) Infoblox DC-1201;;;;;;;;;;;;15/1/2020 16:47;(CN) Infoblox DC-1201;;;;;;;true;;;;;;;;;;15/1/2020 16:49;;;;;;;;;;;(T) Infoblox;;;
SER-63011;(T) Infoblox Holanda;;;;;;;;;;;;15/1/2020 16:47;(T) Infoblox Holanda;;;;;;;true;;;;;;;;;;15/1/2020 16:47;;;;;;;;;;;(T) Infoblox;;;
SER-63013;(T) Infoblox Pto Montt;;;;;;;;;;;;15/1/2020 16:48;(T) Infoblox Pto Montt;;;;;;;true;;;;;;;;;;15/1/2020 16:48;;;;;;;;;;;(T) Infoblox;;;
SER-63012;(T) Infoblox Valdivia;;;;;;;;;;;;15/1/2020 16:48;(T) Infoblox Valdivia;;;;;;;true;;;;;;;;;;15/1/2020 16:48;;;;;;;;;;;(T) Infoblox;;;
SER-62927;(T) Internexa;;;;;;;;;;;;14/1/2020 17:47;(T) Internexa;;;;;;;true;;;;;;;;;;14/1/2020 17:47;;;;;;;;;;;(T) Proveedores Internacionales SCL;;;
SER-62918;(T) Movistar;;;;;;;;;;;;14/1/2020 17:42;Movistar;;;;;;;true;;;;;;;;;;14/1/2020 17:43;;;;;;;;;;;(T) Proveedores Nacionales;;;
SER-62923;(T) Pit Chile;;;;;;;;;;;;14/1/2020 17:45;(T) Pit Chile;;;;;;;true;;;;;;;;;;14/1/2020 17:45;;;;;;;;;;;(T) Proveedores Nacionales;;;
SER-62925;(T) Sparkle;;;;;;;;;;;;14/1/2020 17:46;;;(T) Sparkle;;;;;true;;;;;;;;;;14/1/2020 17:53;;;;;;;;;;;(T) Proveedores Internacionales SCL;;;
SER-62929;(T) Sparkle;;;;;;;;;;;;14/1/2020 17:48;(T) Sparkle;;;;;;;true;;;;;;;;;;14/1/2020 17:48;;;;;;;;;;;(T) Proveedores Internacionales Miami;;;
SER-62933;(T) Sparkle;;;;;;;;;;;;14/1/2020 17:52;(T) Sparkle;;;;;;;true;;;;;;;;;;14/1/2020 17:52;;;;;;;;;;;(T) IRU SCL-MIAMI;;;
SER-62928;(T) Telxius;;;;;;;;;;;;14/1/2020 17:47;;;(T) Telxius;;;;;true;;;;;;;;;;14/1/2020 17:47;;;;;;;;;;;(T) Proveedores Internacionales SCL;;;
SER-62931;(T) Telxius;;;;;;;;;;;;14/1/2020 17:51;(T) Telxius;;;;;;;true;;;;;;;;;;14/1/2020 17:51;;;;;;;;;;;(T) Proveedores Internacionales Miami;;;
SER-62935;(T) Telxius;;;;;;;;;;;;14/1/2020 17:52;(T) Telxius;;;;;;;true;;;;;;;;;;14/1/2020 17:52;;;;;;;;;;;(T) IRU SCL-MIAMI;;;
SER-62919;(T) VTR;;;;;;;;;;;;14/1/2020 17:43;(T) VTR;;;;;;;true;;;;;;;;;;14/1/2020 17:43;;;;;;;;;;;(T) Proveedores Nacionales;;;
SER-23757;0;1;S;SANTIAGO;15;LO BARNECHEA;LO BARNECHEA;58;VIAL;VIAL;25603;0;9/11/2018 9:05;0;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LO BARNECHEA;0;;12/jul/19 01:27||12/jul/19 01:27;;;;;;;;;;INFORMAR;(CN) ONT;61394;VIAL;LO BARNECHEA
SER-33885;0001-HOST;1;S;SANTIAGO;11;VITACURA;VITACURA;;HOST;HOST;;0001-HOST;24/11/2018 19:36;0001-HOST;;MSAN;;Alcatel;;ISAM 7342;true;;;;;;;;0001-HOST;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) MSAN;69890;HOST;VITACURA
SER-33883;0002-TRAP;1;S;SANTIAGO;15;LO BARNECHEA;LO BARNECHEA;;TRAP;TRAP;;0002-TRAP;24/11/2018 19:36;0002-TRAP;;MSAN;;Alcatel;;ISAM 7342;true;;;;;;;;0002-TRAP;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) MSAN;69891;TRAP;LO BARNECHEA
SER-62088;00027192069B;6;VA;VALDIVIA;127;VLDV;VALDIVIA;43;VLD2;CENTRAL VALDIVIA 2;10514244;00027192069B;16/12/2019 22:23;00027192069B;;;14;ZHONE;437;2426A1;true;27/2/2019 15:32;;"39°49'29.77""";"73°13'50.34""";REGIÓN DE LOS RÍOS;PROVINCIA DE VALDIVIA;VALDIVIA;00027192069B;;16/12/2019 22:23;;;;;;;;;;INGRESADO;(S) ONT;75208;VLD2;VLDV
SER-33884;0003-PLEN;1;S;SANTIAGO;42;PEÑALOLEN;PEÑALOLEN;;PLEN;PLEN;;0003-PLEN;24/11/2018 19:36;0003-PLEN;;DSLAM;;Zhone;;Malc 719;true;;;;;;;;0003-PLEN;;25/11/2018 13:20;;;;;;;;;;INFORMAR;(CN) DSLAM;69892;PLEN;PEÑALOLEN
SER-33886;0003-SANZ;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;;SANZ;SANZ;;0003-SANZ;24/11/2018 19:36;0003-SANZ;;MSAN;;Alcatel;;ISAM 7342;true;;;;;;;;0003-SANZ;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) MSAN;69893;SANZ;LAS CONDES
SER-33887;0004-MACU;1;S;SANTIAGO;2;MACUL;MACUL;;MACU;MACU;;0004-MACU;24/11/2018 19:36;0004-MACU;;MSAN;;Alcatel;;ISAM 7342;true;;;;;;;;0004-MACU;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) MSAN;69894;MACU;MACUL
SER-33889;0004-SUEC;1;S;SANTIAGO;43;PROVIDENCIA;PROVIDENCIA;;SUEC;SUEC;;0004-SUEC;24/11/2018 19:36;0004-SUEC;;DSLAM;;Zhone;;Malc 719;true;;;;;;;;0004-SUEC;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) DSLAM;69895;SUEC;PROVIDENCIA
SER-33888;0005-CUEC;1;S;SANTIAGO;22;HRTC;HUECHURABA;;CUEC;CUEC;;0005-CUEC;24/11/2018 19:36;0005-CUEC;;MSAN;;Alcatel;;ISAM 7342;true;;;;;;;;0005-CUEC;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) MSAN;69896;CUEC;HRTC
SER-33893;0006-BOSQ;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;;BOSQ;BOSQ;;0006-BOSQ;24/11/2018 19:36;0006-BOSQ;;DSLAM;;Zhone;;Malc 319;true;;;;;;;;0006-BOSQ;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) DSLAM;69897;BOSQ;LAS CONDES
SER-33890;0006-CHIC;1;S;SANTIAGO;41;COLINA;COLINA;;CHIC;CHIC;;0006-CHIC;24/11/2018 19:36;0006-CHIC;;MSAN;;Alcatel;;ISAM 7342;true;;;;;;;;0006-CHIC;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) MSAN;69898;CHIC;COLINA
SER-33891;0007-PLAI;1;S;SANTIAGO;106;S;SANTIAGO;;PLAI;PLAI;;0007-PLAI;24/11/2018 19:36;0007-PLAI;;DSLAM;;Zhone;;Malc 719;true;;;;;;;;0007-PLAI;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) DSLAM;69899;PLAI;S
SER-33892;0007-RITO;1;S;SANTIAGO;29;MAIPU;MAIPU;;RITO;RITO;;0007-RITO;24/11/2018 19:36;0007-RITO;;MSAN;;Alcatel;;ISAM 7342;true;;;;;;;;0007-RITO;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) MSAN;69900;RITO;MAIPU
SER-33895;0008-BRET;1;S;SANTIAGO;44;ÑUÑOA;ÑUÑOA;;BRET;BRET;;0008-BRET;24/11/2018 19:36;0008-BRET;;MSAN;;Alcatel;;ISAM 7342;true;;;;;;;;0008-BRET;;25/11/2018 13:20;;;;;;;;;;INFORMAR;(CN) MSAN;69901;BRET;ÑUÑOA
SER-33894;0008-SLUC;1;S;SANTIAGO;106;S;SANTIAGO;;SLUC;SLUC;;0008-SLUC;24/11/2018 19:36;0008-SLUC;;DSLAM;;Zhone;;Malc 719;true;;;;;;;;0008-SLUC;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) DSLAM;69902;SLUC;S
SER-33898;0009-SBER;1;S;SANTIAGO;32;SBER;SAN BERNARDO;;SBER;SBER;;0009-SBER;24/11/2018 19:36;0009-SBER;;MSAN;;Alcatel;;FX-4;true;;;;;;;;0009-SBER;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) MSAN;69903;SBER;SBER
SER-61159;1;;;;;;;;;;;;13/8/2019 19:00;OTN-MONS;;;;;;;true;;;;;;;;;;13/8/2019 19:00;;;;;;;;;;;;;;
SER-33896;0010-CHIC;1;S;SANTIAGO;41;COLINA;COLINA;;CHIC;CHIC;;0010-CHIC;24/11/2018 19:36;0010-CHIC;;DSLAM;;Zhone;;Malc 719;true;;;;;;;;0010-CHIC;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) DSLAM;69904;CHIC;COLINA
SER-33897;0010-HOST;1;S;SANTIAGO;11;VITACURA;VITACURA;;HOST;HOST;;0010-HOST;24/11/2018 19:36;0010-HOST;;MSAN;;Alcatel;;ISAM 7342;true;;;;;;;;0010-HOST;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) MSAN;69905;HOST;VITACURA
SER-33899;0011-LOCA;1;S;SANTIAGO;28;MQUI;QUILICURA;;LOCA;LOCA;;0011-LOCA;24/11/2018 19:36;0011-LOCA;;MSAN;;Alcatel;;ISAM 7342;true;;;;;;;;0011-LOCA;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) MSAN;69906;LOCA;MQUI
SER-33902;0011-PFON;1;S;SANTIAGO;22;HRTC;HUECHURABA;;PFON;PFON;;0011-PFON;24/11/2018 19:36;0011-PFON;;DSLAM;;Zhone;;Malc 319;true;;;;;;;;0011-PFON;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) DSLAM;69907;PFON;HRTC
SER-33900;0012-CUEC;1;S;SANTIAGO;22;HRTC;HUECHURABA;;CUEC;CUEC;;0012-CUEC;24/11/2018 19:36;0012-CUEC;;DSLAM;;Zhone;;Malc 719;true;;;;;;;;0012-CUEC;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) DSLAM;69908;CUEC;HRTC
SER-33901;0013-LOCA;1;S;SANTIAGO;28;MQUI;QUILICURA;;LOCA;LOCA;;0013-LOCA;24/11/2018 19:36;0013-LOCA;;DSLAM;;Zhone;;Malc 719;true;;;;;;;;0013-LOCA;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) DSLAM;69909;LOCA;MQUI
SER-33905;0014-LOAR;1;S;SANTIAGO;11;VITACURA;VITACURA;;LOAR;LOAR;;0014-LOAR;24/11/2018 19:36;0014-LOAR;;MSAN;;Zhone;;MXK;true;;;;;;;;0014-LOAR;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) MSAN;69910;LOAR;VITACURA
SER-33903;0015-COVA;1;S;SANTIAGO;28;MQUI;QUILICURA;;COVA;COVA;;0015-COVA;24/11/2018 19:36;0015-COVA;;DSLAM;;Zhone;;Malc 319;true;;;;;;;;0015-COVA;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) DSLAM;69911;COVA;MQUI
SER-33904;0016-APOQ;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;;APOQ;APOQ;;0016-APOQ;24/11/2018 19:36;0016-APOQ;;DSLAM;;Zhone;;Malc 319;true;;;;;;;;0016-APOQ;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) DSLAM;69912;APOQ;LAS CONDES
SER-33906;0017-GOLF;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;;GOLF;GOLF;;0017-GOLF;24/11/2018 19:36;0017-GOLF;;DSLAM;;Zhone;;Malc 319;true;;;;;;;;0017-GOLF;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) DSLAM;69913;GOLF;LAS CONDES
SER-33908;0018-SUEC;1;S;SANTIAGO;43;PROVIDENCIA;PROVIDENCIA;;SUEC;SUEC;;0018-SUEC;24/11/2018 19:36;0018-SUEC;;MSAN;;Zhone;;MXK;true;;;;;;;;0018-SUEC;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) MSAN;69914;SUEC;PROVIDENCIA
SER-33907;0019-REOL;1;S;SANTIAGO;29;MAIPU;MAIPU;;REOL;REOL;;0019-REOL;24/11/2018 19:36;0019-REOL;;DSLAM;;Zhone;;Malc 319;true;;;;;;;;0019-REOL;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) DSLAM;69915;REOL;MAIPU
SER-33912;0020-SANZ;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;;SANZ;SANZ;;0020-SANZ;24/11/2018 19:36;0020-SANZ;;DSLAM;;Zhone;;Malc 719;true;;;;;;;;0020-SANZ;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) DSLAM;69917;SANZ;LAS CONDES
SER-33909;0020-TRAP;1;S;SANTIAGO;15;LO BARNECHEA;LO BARNECHEA;;TRAP;TRAP;;0020-TRAP;24/11/2018 19:36;0020-TRAP;;MSAN;;FiberHome;;AN5516-06;true;;;;;;;;0020-TRAP;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) MSAN;69916;TRAP;LO BARNECHEA
SER-33910;0021-PCOU;1;S;SANTIAGO;2;MACUL;MACUL;;PCOU;PCOU;;0021-PCOU;24/11/2018 19:36;0021-PCOU;;DSLAM;;Zhone;;Malc 719;true;;;;;;;;0021-PCOU;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) DSLAM;69918;PCOU;MACUL
SER-33911;0022-SANZ;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;;SANZ;SANZ;;0022-SANZ;24/11/2018 19:36;0022-SANZ;;MSAN;;FiberHome;;AN5516-06;true;;;;;;;;0022-SANZ;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) MSAN;69919;SANZ;LAS CONDES
SER-33915;0023-PSOL;1;S;SANTIAGO;15;LO BARNECHEA;LO BARNECHEA;;PSOL;PSOL;;0023-PSOL;24/11/2018 19:36;0023-PSOL;;DSLAM;;Zhone;;Malc 719;true;;;;;;;;0023-PSOL;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) DSLAM;69920;PSOL;LO BARNECHEA
SER-33913;0024-DESC;1;S;SANTIAGO;29;MAIPU;MAIPU;;DESC;DESC;;0024-DESC;24/11/2018 19:36;0024-DESC;;DSLAM;;Zhone;;Malc 319;true;;;;;;;;0024-DESC;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) DSLAM;69921;DESC;MAIPU
SER-33914;0025-PTAL;1;S;SANTIAGO;31;PUENTE ALTO;PUENTE ALTO;;PTAL;PTAL;;0025-PTAL;24/11/2018 19:36;0025-PTAL;;DSLAM;;Zhone;;Malc 319;true;;;;;;;;0025-PTAL;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) DSLAM;69922;PTAL;PUENTE ALTO
SER-33918;0026-CUEC;1;S;SANTIAGO;22;HRTC;HUECHURABA;;CUEC;CUEC;;0026-CUEC;24/11/2018 19:36;0026-CUEC;;MSAN;;FiberHome;;AN5516-06;true;;;;;;;;0026-CUEC;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) MSAN;69923;CUEC;HRTC
SER-33916;0027-VIRI;1;S;SANTIAGO;29;MAIPU;MAIPU;;VIRI;VIRI;;0027-VIRI;24/11/2018 19:36;0027-VIRI;;DSLAM;;Zhone;;Malc 319;true;;;;;;;;0027-VIRI;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) DSLAM;69924;VIRI;MAIPU
SER-19644;002722CC3112;6;VA;VALDIVIA;113;CRRL;CORRAL;84;VLDV-CORR-400;400;3471;002722CC3112;9/11/2018 8:56;002722CC3112;;;2;UBIQUITI;13;NANOSTATIONM5;true;14/11/2017 0:30;;"00°00'00.00""";"00°00'00.00""";REGIÓN DE LOS RÍOS;PROVINCIA DE VALDIVIA  ;CORRAL;002722CC3112;;25/11/2018 13:18;;;;;;;;;;INFORMAR;(S) Ubiquiti;1631;VLDV-CORR-400;CRRL
SER-33917;0028-NO03;1;S;SANTIAGO;15;LO BARNECHEA;LO BARNECHEA;;NO03;NO03;;0028-NO03;24/11/2018 19:36;0028-NO03;;DSLAM;;Zhone;;Malc 719;true;;;;;;;;0028-NO03;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) DSLAM;69925;NO03;LO BARNECHEA
SER-33922;0029-PCOU;1;S;SANTIAGO;2;MACUL;MACUL;;PCOU;PCOU;;0029-PCOU;24/11/2018 19:36;0029-PCOU;;MSAN;;FiberHome;;AN5516-06;true;;;;;;;;0029-PCOU;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) MSAN;69926;PCOU;MACUL
SER-33919;0030-BRET;1;S;SANTIAGO;44;ÑUÑOA;ÑUÑOA;;BRET;BRET;;0030-BRET;24/11/2018 19:36;0030-BRET;;MSAN;;FiberHome;;AN5516-06;true;;;;;;;;0030-BRET;;25/11/2018 13:20;;;;;;;;;;INFORMAR;(CN) MSAN;69927;BRET;ÑUÑOA
SER-33920;0031-HOST;1;S;SANTIAGO;11;VITACURA;VITACURA;;HOST;HOST;;0031-HOST;24/11/2018 19:36;0031-HOST;;MSAN;;FiberHome;;AN5516-06;true;;;;;;;;0031-HOST;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) MSAN;69928;HOST;VITACURA
SER-33921;0032-RITO;1;S;SANTIAGO;29;MAIPU;MAIPU;;RITO;RITO;;0032-RITO;24/11/2018 19:36;0032-RITO;;DSLAM;;Zhone;;Malc 319;true;;;;;;;;0032-RITO;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) DSLAM;69929;RITO;MAIPU
SER-33926;0033-ATOR;1;S;SANTIAGO;31;PUENTE ALTO;PUENTE ALTO;;ATOR;ATOR;;0033-ATOR;24/11/2018 19:36;0033-ATOR;;DSLAM;;Zhone;;Malc 319;true;;;;;;;;0033-ATOR;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) DSLAM;69930;ATOR;PUENTE ALTO
