ID;ZONAL_ID;ZONAL_CODE;ZONAL_NAME;LOCALIDAD_ID;LOCALIDAD_CODE;LOCALIDAD_NAME;SITIO_ID;SITIO_CODE;SITIO_NAME;ELEMENTO_ID;ELEMENTO_SERIAL;Created;ELEMENTO_NAME;TIPOELEMENTO_ID;TIPOELEMENTO_NAME;MARCA_ID;MARCA_NAME;MODELO_ID;MODELO_NAME;FLAG_ACTIVO;FECHA_INGRESO;FECHA_BAJA;LATITUD;LONGITUD;REGION;PROVINCIA;COMUNA;ELEMENTO_RED_COR;EQUIPO;Updated;CANT_RESIDENCIAL_TEL;CANT_RESIDENCIAL_TV;CANT_RESIDENCIAL_INT;CANT_RESIDENCIAL_TOTAL;CANT_EMPRESA_EMPRESAS;CANT_EMPRESA_TELCOS;CANT_EMPRESA_TOTAL;SEVERIDAD;AVISO_SUBTEL;ESTADO;CODI_EMPRESA_SSOT;CODIGO_SERVICIO;NOMBRE_SERVICIO;CODIGO_COMPONENTE;KEY_COMPONENTE;NOMBRE_COMPONENTE;ID_FINAL;
TRAMO FO HUITO - PARGUA;8;PM;PUERTO MONTT;344;HUIT;HUITO;2896;HUIT;HUITO;6100;PM-HUIT-TFO-04;;TRAMO FO HUITO - PARGUA;;;74;FIBRA OPTICA;216;TRAMO FIBRA OPTICA GENERICO;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;CALBUCO;TRAMO FO HUITO - PARGUA;;;;;;;;;;;;INGRESADO;1;3341;Transp - Servicio Red;29967;SER-29281;(S) Enlace Fibra Optica;67361;
TRAMO FO HUITO - PUERTO MONTT;8;PM;PUERTO MONTT;344;HUIT;HUITO;2896;HUIT;HUITO;6101;PM-HUIT-TFO-05;;TRAMO FO HUITO - PUERTO MONTT;;;74;FIBRA OPTICA;216;TRAMO FIBRA OPTICA GENERICO;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;CALBUCO;TRAMO FO HUITO - PUERTO MONTT;;;;;;;;;;;;INGRESADO;1;3341;Transp - Servicio Red;29967;SER-29281;(S) Enlace Fibra Optica;67362;
CABLE DE FIBRA OPTICA R/E HUITO;8;PM;PUERTO MONTT;344;HUIT;HUITO;2896;HUIT;HUITO;6133;PM-HUIT-CFO-01;;CABLE DE FIBRA OPTICA R/E HUITO;;;74;FIBRA OPTICA;215;CABLE FIBRA OPTICA GENERICO;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;CALBUCO;CABLE DE FIBRA OPTICA R/E HUITO;;;;;;;;;;;;INGRESADO;1;3341;Transp - Servicio Red;29967;SER-29281;(S) Enlace Fibra Optica;67394;
BUTACHAUQUES-PTO COLO;9;CE;CHILOE;356;BTCH;BUTACHEUQUES;655;BTCH;BUTACHEUQUES;12469;CE-BTCH-UBQT-01;;BUTACHAUQUES-PTO COLO;7;INAL;2;UBIQUITI;4;ROCKET M5;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE CHILO�;QUEMCHI;BUTACHAUQUES-PTO COLO;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29529;SER-29297;(S) Ubiquiti;68599;
BUTACHAUQUES - PIRQUEN PS;9;CE;CHILOE;356;BTCH;BUTACHEUQUES;655;BTCH;BUTACHEUQUES;12470;CE-BTCH-UBQT-02;;BUTACHAUQUES - PIRQUEN PS;7;INAL;2;UBIQUITI;4;ROCKET M5;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE CHILO�;QUEMCHI;BUTACHAUQUES - PIRQUEN PS;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29529;SER-29297;(S) Ubiquiti;68600;
AP SAESA HUILIN - RIO BONITO;7;OS;OSORNO;259;HLLN;HUILLI;2369;HLLN;HUILLIN;12516;OS-HLLN-UBQT-01;;AP SAESA HUILIN - RIO BONITO;7;INAL;2;UBIQUITI;49;POWERBRIDGE M5;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;AP SAESA HUILIN - RIO BONITO;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29529;SER-29297;(S) Ubiquiti;68614;
AP - ANTILLANCA (HUILLIN);7;OS;OSORNO;259;HLLN;HUILLI;2369;HLLN;HUILLIN;12517;OS-HLLN-UBQT-02;;AP - ANTILLANCA (HUILLIN);7;INAL;2;UBIQUITI;49;POWERBRIDGE M5;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;AP - ANTILLANCA (HUILLIN);;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29529;SER-29297;(S) Ubiquiti;68615;
HUILLIN - RUPANCO;7;OS;OSORNO;259;HLLN;HUILLI;2369;HLLN;HUILLIN;12518;OS-HLLN-UBQT-03;;HUILLIN - RUPANCO;7;INAL;2;UBIQUITI;4;ROCKET M5;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;HUILLIN - RUPANCO;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29529;SER-29297;(S) Ubiquiti;68616;
R/E LA GRUTA;7;OS;OSORNO;347;LGRT;LA GRUTA;486;LGRT;LA GRUTA;12519;OS-LGRT-UBQT-01;;R/E LA GRUTA;7;INAL;2;UBIQUITI;4;ROCKET M5;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;R/E LA GRUTA;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29529;SER-29297;(S) Ubiquiti;68617;
HUITO - MARIS AUSTRALIS;8;PM;PUERTO MONTT;344;HUIT;HUITO;2896;HUIT;HUITO;12533;PM-HUIT-UBQT-01;;HUITO - MARIS AUSTRALIS;7;INAL;2;UBIQUITI;49;POWERBRIDGE M5;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;CALBUCO;HUITO - MARIS AUSTRALIS;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29529;SER-29297;(S) Ubiquiti;68631;
R/E HUITO.-FUNDACION CHILE;8;PM;PUERTO MONTT;344;HUIT;HUITO;2896;HUIT;HUITO;12534;PM-HUIT-UBQT-02;;R/E HUITO.-FUNDACION CHILE;7;INAL;2;UBIQUITI;4;ROCKET M5;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;CALBUCO;R/E HUITO.-FUNDACION CHILE;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29529;SER-29297;(S) Ubiquiti;68632;
HUITO - PASO QUENU;8;PM;PUERTO MONTT;344;HUIT;HUITO;2896;HUIT;HUITO;12535;PM-HUIT-UBQT-03;;HUITO - PASO QUENU;7;INAL;2;UBIQUITI;4;ROCKET M5;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;CALBUCO;HUITO - PASO QUENU;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29529;SER-29297;(S) Ubiquiti;68633;
R/E HUITO- RPT CONTAO;8;PM;PUERTO MONTT;344;HUIT;HUITO;2896;HUIT;HUITO;12536;PM-HUIT-UBQT-04;;R/E HUITO- RPT CONTAO;7;INAL;2;UBIQUITI;4;ROCKET M5;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;CALBUCO;R/E HUITO- RPT CONTAO;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29529;SER-29297;(S) Ubiquiti;68634;
HUITO RULO;8;PM;PUERTO MONTT;344;HUIT;HUITO;2896;HUIT;HUITO;12537;PM-HUIT-UBQT-05;;HUITO RULO;7;INAL;2;UBIQUITI;49;POWERBRIDGE M5;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;CALBUCO;HUITO RULO;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29529;SER-29297;(S) Ubiquiti;68635;
RE HUITO_ MANAD;8;PM;PUERTO MONTT;344;HUIT;HUITO;2896;HUIT;HUITO;12538;PM-HUIT-UBQT-06;;RE HUITO_ MANAD;7;INAL;2;UBIQUITI;4;ROCKET M5;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;CALBUCO;RE HUITO_ MANAD;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29529;SER-29297;(S) Ubiquiti;68636;
HUITO _CHALLAHUE;8;PM;PUERTO MONTT;344;HUIT;HUITO;2896;HUIT;HUITO;12539;PM-HUIT-UBQT-07;;HUITO _CHALLAHUE;7;INAL;2;UBIQUITI;4;ROCKET M5;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;CALBUCO;HUITO _CHALLAHUE;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29529;SER-29297;(S) Ubiquiti;68637;
MAILLEN-LLANCACHEO;8;PM;PUERTO MONTT;263;IMLL;ISLA MAILLEN;553;RMLLN;R/E MAILLEN (CLIENTE);12546;PM-RMLLN-UBQT-01;;MAILLEN-LLANCACHEO;7;INAL;2;UBIQUITI;4;ROCKET M5;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;PUERTO MONTT;MAILLEN-LLANCACHEO;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29529;SER-29297;(S) Ubiquiti;68644;
CARDONAL-MAILLEN;8;PM;PUERTO MONTT;263;IMLL;ISLA MAILLEN;553;RMLLN;R/E MAILLEN (CLIENTE);12547;PM-RMLLN-UBQT-02;;CARDONAL-MAILLEN;7;INAL;2;UBIQUITI;4;ROCKET M5;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;PUERTO MONTT;CARDONAL-MAILLEN;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29529;SER-29297;(S) Ubiquiti;68645;
MAILLEN_HUENQUILLAHUE;8;PM;PUERTO MONTT;263;IMLL;ISLA MAILLEN;553;RMLLN;R/E MAILLEN (CLIENTE);12548;PM-RMLLN-UBQT-03;;MAILLEN_HUENQUILLAHUE;7;INAL;2;UBIQUITI;49;POWERBRIDGE M5;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;PUERTO MONTT;MAILLEN_HUENQUILLAHUE;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29529;SER-29297;(S) Ubiquiti;68646;
MAILLEN_COLEGIO SAN JAVIER;8;PM;PUERTO MONTT;263;IMLL;ISLA MAILLEN;553;RMLLN;R/E MAILLEN (CLIENTE);12549;PM-RMLLN-UBQT-04;;MAILLEN_COLEGIO SAN JAVIER;7;INAL;2;UBIQUITI;49;POWERBRIDGE M5;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;PUERTO MONTT;MAILLEN_COLEGIO SAN JAVIER;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29529;SER-29297;(S) Ubiquiti;68647;
MAILLEN_CALETA MARTIN;8;PM;PUERTO MONTT;263;IMLL;ISLA MAILLEN;553;RMLLN;R/E MAILLEN (CLIENTE);12550;PM-RMLLN-UBQT-05;;MAILLEN_CALETA MARTIN;7;INAL;2;UBIQUITI;4;ROCKET M5;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;PUERTO MONTT;MAILLEN_CALETA MARTIN;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29529;SER-29297;(S) Ubiquiti;68648;
AP- MAILLEN-ILQUE;8;PM;PUERTO MONTT;263;IMLL;ISLA MAILLEN;553;RMLLN;R/E MAILLEN (CLIENTE);12551;PM-RMLLN-UBQT-06;;AP- MAILLEN-ILQUE;7;INAL;2;UBIQUITI;49;POWERBRIDGE M5;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;PUERTO MONTT;AP- MAILLEN-ILQUE;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29529;SER-29297;(S) Ubiquiti;68649;
RE YATES;8;PM;PUERTO MONTT;272;PUEL;PUELO;564;YATE;R/E YATES;12578;PM-YATE-UBQT-01;;RE YATES;7;INAL;2;UBIQUITI;49;POWERBRIDGE M5;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;COCHAM�;RE YATES;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29529;SER-29297;(S) Ubiquiti;68674;
RPT YATES SOTOMO;8;PM;PUERTO MONTT;272;PUEL;PUELO;564;YATE;R/E YATES;12579;PM-YATE-UBQT-02;;RPT YATES SOTOMO;7;INAL;2;UBIQUITI;49;POWERBRIDGE M5;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;COCHAM�;RPT YATES SOTOMO;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29529;SER-29297;(S) Ubiquiti;68675;
F09FC2EEE978;8;PM;PUERTO MONTT;102;PMTT;PUERTO MONTT;80;PMTT-PSUR-402;402;10071799;F09FC2EEE978;;F09FC2EEE978;;;2;UBIQUITI;13;NANOSTATIONM5;true;16/5/2019 23:14;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;PUERTO MONTT;F09FC2EEE978;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29529;SER-29297;(S) Ubiquiti;76235;
18E82959AA76;6;VA;VALDIVIA;117;MAFI;MAFIL;2923;FDT-2012-04-E-14-08-04;FDT-2012-04-E-14-08-04;10548453;18E82959AA76;;18E82959AA76;;;2;UBIQUITI;154;UNIFI AP OUTDOOR;true;5/9/2019 17:43;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS R�OS;PROVINCIA DE VALDIVIA;MAFIL;18E82959AA76;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29529;SER-29297;(S) Ubiquiti;77535;
2AA8282D2A;8;PM;PUERTO MONTT;88;COCH;COCHAMO;3110;FDT-2012-04-E-10-12-02R;FDT-2012-04-E-10-12-02R;10088618;2AA8282D2A;;2AA8282D2A;;;2;UBIQUITI;48;NANOBRIDGE M5;true;6/9/2019 21:49;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;COCHAM�;2AA8282D2A;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29529;SER-29297;(S) Ubiquiti;77575;
HUITO ⿿ LA SILLA;8;PM;PUERTO MONTT;344;HUIT;HUITO;2896;HUIT;HUITO;12788;PM-HUIT-MMOO-03;;HUITO ⿿ LA SILLA;24;MICROONDAS;13;ALCATEL;212;LSY 9600;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;CALBUCO;HUITO ⿿ LA SILLA;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29530;SER-29293;(S) Radio Enlace;68698;
HUITO - CONTAO;8;PM;PUERTO MONTT;344;HUIT;HUITO;2896;HUIT;HUITO;12800;PM-HUIT-MMOO-01;;HUITO - CONTAO;24;MICROONDAS;123;AVIAT NETWORK;395;ECLIPSE;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;CALBUCO;HUITO - CONTAO;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29530;SER-29293;(S) Radio Enlace;68708;
PUERTO BERTRAND -  COCHRANE;10;CY;COYHAIQUE;60;LGCC;LAGO COCHRANE;2862;LGCC;LAGO COCHRANE;12838;CY-LGCC-MMOO-01;;PUERTO BERTRAND -  COCHRANE;24;MICROONDAS;123;AVIAT NETWORK;395;ECLIPSE;true;3/10/2018 23:51;;"47°15'07.56""";"72°34'26.76""";REGI�N DE AIS�N DEL GENERAL CARLOS IB��EZ DEL CAMPO;PROVINCIA DEL CAPIT�N PRAT;COCHRANE;PUERTO BERTRAND -  COCHRANE;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29530;SER-29293;(S) Radio Enlace;68733;
PUERTO BERTRAND -  COCHRANE2;10;CY;COYHAIQUE;60;LGCC;LAGO COCHRANE;2862;LGCC;LAGO COCHRANE;12840;CY-LGCC-MMOO-02;;PUERTO BERTRAND -  COCHRANE2;24;MICROONDAS;123;AVIAT NETWORK;395;ECLIPSE;true;3/10/2018 23:51;;"47°15'07.56""";"72°34'26.76""";REGI�N DE AIS�N DEL GENERAL CARLOS IB��EZ DEL CAMPO;PROVINCIA DEL CAPIT�N PRAT;COCHRANE;PUERTO BERTRAND -  COCHRANE2;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29530;SER-29293;(S) Radio Enlace;68735;
R/E HUILLIN - MANUKA;7;OS;OSORNO;259;HLLN;HUILLI;2369;HLLN;HUILLIN;12843;OS-HLLN-MMOO-03;;R/E HUILLIN - MANUKA;24;MICROONDAS;123;AVIAT NETWORK;395;ECLIPSE;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;R/E HUILLIN - MANUKA;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29530;SER-29293;(S) Radio Enlace;68738;
R/E HUITO - R/E FAJA (VERTICAL/HORIZONTAL);8;PM;PUERTO MONTT;344;HUIT;HUITO;2896;HUIT;HUITO;12844;PM-HUIT-MMOO-04;;R/E HUITO - R/E FAJA (VERTICAL/HORIZONTAL);24;MICROONDAS;123;AVIAT NETWORK;396;WTM6000;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;CALBUCO;R/E HUITO - R/E FAJA (VERTICAL/HORIZONTAL);;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29530;SER-29293;(S) Radio Enlace;68739;
HUITO - YATES - 12858;8;PM;PUERTO MONTT;344;HUIT;HUITO;2896;HUIT;HUITO;12858;PM-HUIT-MMOO-02;;HUITO - YATES;24;MICROONDAS;77;HARRIS;219;TRUEPOINT;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;CALBUCO;HUITO - YATES - 12858;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29530;SER-29293;(S) Radio Enlace;68753;
HUITO - YATES - 12859;8;PM;PUERTO MONTT;272;PUEL;PUELO;564;YATE;R/E YATES;12859;PM-YATE-MMOO-01;;HUITO - YATES;24;MICROONDAS;77;HARRIS;219;TRUEPOINT;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;COCHAM�;HUITO - YATES - 12859;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29530;SER-29293;(S) Radio Enlace;68754;
YATES - COCHAMO;8;PM;PUERTO MONTT;272;PUEL;PUELO;564;YATE;R/E YATES;12860;PM-YATE-MMOO-02;;YATES - COCHAMO;24;MICROONDAS;77;HARRIS;219;TRUEPOINT;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;COCHAM�;YATES - COCHAMO;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29530;SER-29293;(S) Radio Enlace;68755;
PILAUCO - HUILLIN;7;OS;OSORNO;259;HLLN;HUILLI;2369;HLLN;HUILLIN;12878;OS-HLLN-MMOO-01;;PILAUCO - HUILLIN;24;MICROONDAS;16;HUAWEI;397;RTN950;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;PILAUCO - HUILLIN;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29530;SER-29293;(S) Radio Enlace;68773;
HUILLIN - LA GRUTA - 12879;7;OS;OSORNO;259;HLLN;HUILLI;2369;HLLN;HUILLIN;12879;OS-HLLN-MMOO-02;;HUILLIN - LA GRUTA;24;MICROONDAS;16;HUAWEI;397;RTN950;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;HUILLIN - LA GRUTA - 12879;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29530;SER-29293;(S) Radio Enlace;68774;
HUILLIN - LA GRUTA - 12880;7;OS;OSORNO;347;LGRT;LA GRUTA;486;LGRT;LA GRUTA;12880;OS-LGRT-MMOO-01;;HUILLIN - LA GRUTA;24;MICROONDAS;16;HUAWEI;397;RTN950;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;HUILLIN - LA GRUTA - 12880;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29530;SER-29293;(S) Radio Enlace;68775;
YATES - PUELO (CLARO) - 12892;8;PM;PUERTO MONTT;272;PUEL;PUELO;564;YATE;R/E YATES;12892;PM-YATE-MMOO-03;;YATES - PUELO (CLARO);24;MICROONDAS;125;RADWINN;399;WINLINK1000;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;COCHAM�;YATES - PUELO (CLARO) - 12892;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29530;SER-29293;(S) Radio Enlace;68787;
YATES - PUELO (CLARO) - 12893;8;PM;PUERTO MONTT;272;PUEL;PUELO;565;PLCL;SITIO PUELO CLARO CHILE (CLIENTE);12893;PM-PLCL-MMOO-01;;YATES - PUELO (CLARO);24;MICROONDAS;125;RADWINN;399;WINLINK1000;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;COCHAM�;YATES - PUELO (CLARO) - 12893;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29530;SER-29293;(S) Radio Enlace;68788;
LANCO - LASTARRIAS;5;TE;TEMUCO;167;LSTR;LASTARRIA;368;LTRR;LASTARRIAS;12898;TE-LTRR-MMOO-01;;LANCO - LASTARRIAS;24;MICROONDAS;126;REDLINE;400;AN50E;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LA ARAUCAN�A;PROVINCIA DE CAUT�N;GORBEA;LANCO - LASTARRIAS;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29530;SER-29293;(S) Radio Enlace;68793;
LASTARRIAS _ HUINCACARA;5;TE;TEMUCO;167;LSTR;LASTARRIA;368;LTRR;LASTARRIAS;12899;TE-LTRR-MMOO-02;;LASTARRIAS _ HUINCACARA;24;MICROONDAS;126;REDLINE;400;AN50E;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LA ARAUCAN�A;PROVINCIA DE CAUT�N;GORBEA;LASTARRIAS _ HUINCACARA;;;;;;;;;;;;INGRESADO;1;3342;Transp - Servicio Red Inalambrico;29530;SER-29293;(S) Radio Enlace;68794;
CY-MNHL-RECT-01;10;CY;COYHAIQUE;364;LTPR;VILLA LA TAPERA;713;MNHL;MANIHUALES;2720;CY-MNHL-RECT-01;;CY-MNHL-RECT-01;;;23;ELTEK;60;RECTIFICADOR GENERICO ELTEK;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE AIS�N DEL GENERAL CARLOS IB��EZ DEL CAMPO;PROVINCIA DE COYHAIQUE;LAGO VERDE;CY-MNHL-RECT-01;;;;;;;;;;;;INGRESADO;1;3401;Ener - Energia;29744;SER-29296;(S) Rectificadores;65903;
PM-YATE-RECT-01;8;PM;PUERTO MONTT;272;PUEL;PUELO;564;YATE;R/E YATES;2802;PM-YATE-RECT-01;;PM-YATE-RECT-01;;;21;EATON;57;APS6;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;COCHAM�;PM-YATE-RECT-01;;;;;;;;;;;;INGRESADO;1;3401;Ener - Energia;29744;SER-29296;(S) Rectificadores;65965;
CY-VAMG-RECT-01;10;CY;COYHAIQUE;342;VAMG;VILLA AMENGUAL;2885;VAMG;VILLA AMENGUAL;2890;CY-VAMG-RECT-01;;CY-VAMG-RECT-01;21;RECTIFICADOR;23;ELTEK;60;RECTIFICADOR GENERICO ELTEK;true;3/10/2018 23:51;;"44°44'55.32""";"72°12'41.76""";REGI�N DE AIS�N DEL GENERAL CARLOS IB��EZ DEL CAMPO;PROVINCIA DE COYHAIQUE;LAGO VERDE;CY-VAMG-RECT-01;;;;;;;;;;;;INGRESADO;1;3401;Ener - Energia;29744;SER-29296;(S) Rectificadores;66050;
PM-EMZN-RECT-01;8;PM;PUERTO MONTT;341;EMZN;EL MANZANO;2891;EMZN;EL MANZANO;2891;PM-EMZN-RECT-01;;PM-EMZN-RECT-01;;;12;CHEROKEE;56;RECTIFICADOR GENERICO CHEROKEE;true;3/10/2018 23:51;;"42°00'35.64""";"72°38'35.88""";REGI�N DE LOS LAGOS;PROVINCIA DE PALENA;HUALAIHUE;PM-EMZN-RECT-01;;;;;;;;;;;;INGRESADO;1;3401;Ener - Energia;29744;SER-29296;(S) Rectificadores;66051;
PM-PICH-RECT-01;8;PM;PUERTO MONTT;239;PICH;PICHIL;2233;PICH;PICHIL;2892;PM-PICH-RECT-01;;PM-PICH-RECT-01;;;12;CHEROKEE;56;RECTIFICADOR GENERICO CHEROKEE;true;3/10/2018 23:51;;"42°00'05.40""";"72°35'44.16""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;PM-PICH-RECT-01;;;;;;;;;;;;INGRESADO;1;3401;Ener - Energia;29744;SER-29296;(S) Rectificadores;66052;
